company_id,employee_count_latest,follower_count_latest
8010930,5,2215
10111603,8,385
7412,35271,164585
93347502,4,4011
15230730,25,6482
100806098,14,449
32499,701,4855
6369,14099,1756608
2033166,154,7179
14488,2154,53560
10579793,176,15986
35496069,5,1250
45627,287,4191
2573460,212,1620
56243,691,42751
1235,194312,2216021
11921,3446,18687
827183,600,623425
82495142,18,36726
139742,746,11028
123472,66,1826
5049917,215,110988
6418978,707,3254
462318,64277,114990
10923928,51,7313
2080230,297,35226
2953670,88,39543
133820,123,999
478140,1057,131807
71560209,1,14401
9445512,11,1132
7244582,1324,3112
19201476,1158,24362
51688908,1213,9535
71409747,70,168
76947396,13,10157
946966,1764,69698
6814,40140,2048576
5971,2386,124573
775687,185,5323
91599916,5,3320
100586529,6,268
15243220,238,12900
11007,4895,102680
61677,3296,565581
112761,141,965
1710825,55,3871
14489756,13,1139
28133909,103,3143
26341,2112,30897
21540,583,14697
336165,359,137746
744959,1708,33352
98354935,88,740
10774626,77,4039
80315844,61,71201
1388679,33,130
9355645,249,10378
5978,27063,278718
621180,41,414
24642,138,21838
3304,24445,1059571
15255286,68,289
7789,27878,208219
11419745,5,172
15091069,13,378
35848,1417,21626
5403271,63,11378
78748154,14,11723
11223,8167,571933
1356677,47,138
60101,3413,40186
5071314,1265,62133
14074,8518,185881
112136,91,32031
71025,824,9146
26233,697,32649
218019,1247,7320
2985733,948,481512
3682545,22,18743
52266003,17,1833
99501378,5,825
3772837,68,4427
71662986,15,9787
1952897,116,1007
76487615,14,2150
3364,38019,682083
33458,548,12937
28493559,25,11415
3223787,411,14319
206006,1004,44609
10504343,4283,50193
78444636,4,1734
271750,218,16411
79850619,4,18133
581027,5763,129720
1900704,40,2786
35651421,78,17778
14840050,23709,133661
5347639,218,11870
776909,522,2146
25051521,23,1500
77051956,54,4700
14377562,779,139378
1025072,610,14016
33883,1569,89089
19116379,188,2431
71549719,73,1138
2651,11219,76255
2503130,1266,97597
5113,8473,65171
76663,254,5002
2739236,2,4682
164920,2986,88684
93579124,2,2013
7479,10715,166739
11123095,115,4949
1400720,470,13515
71081,207,1211
18498903,134,778
99043494,13,1491
165949,8229,51948
9363538,4,87
10872551,74,1846
15578420,264,1457
1563344,32,901
1414581,106,37216
3356761,203,8954
2878981,22,4857
11241935,52,240264
5772,15660,615195
75533370,6,717
118062,194,5799
103398108,1,3
1102706,188,22892
98944819,1,823
675562,7134,558997
109619,248,45296
3997420,9776,115822
56636647,200,2394
1550,123436,851294
51787,97,14477
99351336,3,93
40370,1709,5058
1310532,2,124
5271203,255,3709
33991,866,19824
23222,4327,29656
604796,85,1685
56783,247,20435
51716,1570,27515
89520,6520,35742
108365,131,93864
3165,21266,484925
13423341,299,369646
8706,6351,114994
45028,325,2312
80021800,10,11536
9443644,136,1807
165649,18632,488281
2882605,7,592
1183601,167,2624
10267542,204,38109
10673871,135,288928
15440968,163,894
15081145,29,35162
18263887,531,6904
343257,1048,14625
284608,600,15174
92894223,4,37
8024,9450,49990
894640,29,63699
35534462,4,34
75591699,21,1220
21940,35,13972
25017,2461,47334
166714,21441,313506
18498389,179,1656
13332717,133,41512
2751,22722,705111
2430668,36352,576802
9327257,101,17956
34583,5076,47996
3781946,80,3353
1037566,78,540
76202589,8102,94140
79318061,24,5387
3253871,576,15299
47901,47,14113
20374,1792,35502
79595429,16,1979
915154,66,6089
296229,3439,180561
466903,355,6060
77153,357,5082
65745308,96,9725
3793030,103,13747
15620,3118,107652
7795,16559,215772
2701866,178,45953
64681939,785,200980
264317,690,84844
35545790,193,7120
25929,174,39986
37894881,29,62
1115372,409,4940
123162,416,3261
135275,651,17491
299938,3447,130970
269613,469,13845
352037,307,4472
3572661,436,30885
3915,25267,618468
59238,857,29261
27200490,118,691
82695521,46,20745
11076247,95,4591
163100,9566,330262
164827,1271,150377
2667723,2002,28798
18280200,3032,77219
3200228,6147,83934
418039,67,3798
23337,9935,65070
22289362,41,444
26205,2189,27048
13956,44,97565
1044,291883,6085704
71978019,9,261
37008737,70,2156
7796655,101,2920
162714,1140,68550
15302299,40,351
18286898,11613,215234
10169,6822,84154
145218,34,58401
80231028,8,3116
91096512,6,1042
945273,109,108308
33453885,34,2566
2249972,3980,58932
932563,2203,26862
1934883,126,309
18314,328,4753
18924094,2,158
91406040,2024,43867
5129433,1159,33299
17208,6603,171907
8596,5228,109288
33472158,501,2969
9382,6850,161099
68749,286,13317
1412470,3804,23354
11363630,13,97
11754751,1033,67466
5141795,26,859
3961,8099,971066
6379951,42,104610
485407,3385,24291
97196820,10,1202
8930,693,16463
1348564,343,3862
1722553,145,78509
1673,12398,1561306
468782,8465,150414
2068,33769,1184752
7209158,46,131
79585218,9,159
2205342,702,3636
95724,730,10284
687450,518,27643
2346444,598,8831
45768,883,9105
10062724,135,27713
68658,1725,15341
35594314,321,20164
68240239,32,15515
783611,6646,735565
12397,7805,221014
217273,477,43094
2188200,676,5924
69801,751,40130
467038,215,21774
2021903,40,1172
1056356,1895,52423
599993,1368,74632
25006364,26,22361
3693643,489,8193
3264,38785,210710
10559,6395,138037
297505,1449,43861
310015,533,131405
228650,276,189537
110530,7826,128362
2010798,4157,377279
10489214,35,737
3583046,30,745
1772348,69,3690
2294739,36,623
9585,21342,678979
9783,7352,114102
32232,1267,40954
69200675,11,601
42785914,185,13961
86903915,3,5
51382069,629,14640
12670967,100,9496
1750100,696,79981
50152,3793,62936
4156,15701,421654
9812,2638,40249
845871,3548,65368
2796354,1,251
85839912,7,110
75531631,4,396
288047,493,62641
15897492,439,20046
51661,298,50452
9170,4010,72105
101890916,8,203
1387626,2243,60841
78383615,23,1837
1247902,3184,21005
162738,4398,30915
63053,1185,13046
2646,427883,4085793
823931,20,189
7007487,54,479
25773,259,9814
19210698,3,277
98691659,29,445
15979,4731,385594
49644642,59,11703
6628871,6,335
13856,14418,287203
13542,4551,129457
69495278,460,9963
29012947,9234,1450262
61634746,33,71
72734660,17,10109
96084440,3,170
74694602,158,38170
74539983,20,1458
3807153,952,58047
119586,266,2455
14439628,13,1997
16022,726,4447
20186,209,17336
1360392,50,740
209610,4322,128385
30092506,30,870
2419103,419,202823
3029,10112,84961
15590560,4,6
54877,52,11625
12617617,151,20973
622557,259,8400
51625397,305,28971
1621615,148,10606
7172,3876,94354
6184,3639,21712
279753,23,11148
64592,408,2918
6250,25088,158679
18106894,72,27417
8604,1917,39904
1030518,118,5160
166057,6789,124256
57749,118,2812
2578059,24,20383
2790,1274,33489
23298,5429,239241
5415008,691,17839
33218328,117,450353
165340,946,24298
52201127,8,17376
947715,1402,179644
28660903,303,4761
10854676,3044,45900
129106,6,10159
10217361,147,10128
1430329,331,19273
14562,868,49548
1163674,428,4042
80502,519,13629
347410,3897,51412
25812,146,4601
260514,40,493
1058216,24,424
93871123,76,247
25030011,9047,94447
1791354,14,59
1243039,25,261
8100,4828,168634
40960018,39,610
1453402,46,18262
587343,203,19894
101085620,2,34
83151166,2794,13038
7788794,1805,80058
139477,270,2867
11714,4543,89410
80167387,17,8473
18873281,110,1263
96213179,16,1457
34310,667,15149
77127902,51,14762
23661,5886,45039
78992079,8,2242
163062,21681,132225
6629943,31,4680
693712,9,22806
8390,12564,69977
2543692,121,55406
25461,556,319339
810233,20,6655
26530402,443,1969
204770,24166,277772
289726,242,1530
15599190,26,116
7096,10410,254978
24985505,45,469
7249817,16,172
28145223,13,2677
22534,2488,31833
2067724,174,1321
1496003,27,321
214189,447,74001
40900877,4037,29118
12654,3006,114480
1256,9380,1485670
3294602,145,19890
1657063,1638,60790
2838035,415,45900
37268793,81,69641
5143671,17,10497
8472,795,10583
67495,56,2424
109324,154,6500
247413,4153,64074
26669,428,16140
28782782,35,358
14068748,175,1776
14028341,88,839
90823,2816,26115
3126750,254,13185
15474836,56,2861
65805254,4,434
40805,55,2131
2716085,6139,179898
14819,1768,128116
69456430,94,9457
92604967,3,371
13350,2878,37542
1703027,811,8468
10405804,440,57126
81490090,211,158704
35601183,1334,50919
17877689,21,953
497729,643,43939
17069,5607,22372
14736,19922,91248
1151803,18,294
410984,4570,53614
1401484,19,170
81136646,4,127
362780,401,10996
98594930,33,279
5095,11238,170252
3334,17666,233789
64853982,17,3954
1142560,147,4424
18512500,11,310
7186,5348,61037
3048848,1830,22614
2928089,6694,109154
80516368,370,210391
83100808,1104,12537
40687781,2626,12268
1512982,653,40656
1210777,88,1757
1252897,498,12560
1784355,13,148
816173,20262,61422
12781,7276,30319
86479,750,18313
18523,3823,37205
89307809,0,137
46305,46,123554
305697,413,3732
3831523,42,1224
28660897,2,264
2818667,458,82256
1508260,160,1201
71273635,3380,245351
521948,2176,21801
163151,1457,12639
3173,28171,594518
90991389,43,7070
74604,625,16287
163494,30550,1139327
28160901,238,4711
47477,562,46935
3297172,112,754
818762,9,5541
10960846,34,776
3482968,364,4017
6466404,106,4375
19472,13889,58442
7771,3935,77794
8805,1679,57840
8357749,38,335
27973,4805,21077
19158808,7889,82147
2564997,5053,112516
2414446,101,8552
3787845,532,177896
2327,57001,2266507
30772606,628,91186
8438166,6,396
517387,260,2496
2895,15081,128671
2831734,321,8565
353356,44,105440
16206227,406,11406
9388,954,44168
2468405,197,3678
5315,39574,201743
4371,11872,300550
96116643,1,107
2594422,49,837
299386,1435,37871
5211082,3,235
82560669,779,140199
165725,5469,133270
70967261,7,2575
28132450,287,1014
75231,636,17303
80035487,4,461
164195,5044,202989
1908,8768,151670
85668,32,2091
165034,8325,89149
71373471,167,8881
1149301,98,4870
2284023,21,2734
239993,111,2958
91664699,1,137
16173353,17,229
21185,3354,26658
860860,266,1946
18659583,1138,8573
3825089,5,95
101817582,4,29
491089,2782,150429
462487,56,3222
2722336,86,3536
1821048,66,1959
499768,274,7688
87599,423,31164
2500100,421,68702
74708,4039,91990
162677,10822,305738
18785629,86,7083
2254994,131,284483
2426405,15,6946
128737,1277,31299
164549,9076,299469
13226580,130,5450
10402,7049,23882
2623352,171,28936
1691,44361,1092251
1284978,1588,19364
9157,5050,86211
67156436,90,2032
4255,17332,174365
78985360,1,75
345564,1091,68717
37945,415,5638
157303,9947,53376
11208030,16,27974
55057585,554,11823
6555654,56,900
535978,1067,19845
42128833,9,606
96165027,1,1065
95687057,1,3
40888031,24,145
11805291,4064,171551
22582874,1436,60669
1057235,93,8706
1320056,2190,16861
3275268,57,542
60529,1061,4832
4617,5518,129028
8356,13272,405505
65333599,121,2015
77159180,22,548
62923,2066,91015
4377,4692,385057
80486132,20,2105
1073444,17,821
11841554,70,31377
83479764,10,8788
3025557,2256,34144
69172158,18,974
912494,2721,19792
4028848,55,1651
456272,155,8633
717088,244,1571
9652,7127,209464
154620,80,3681
100095432,2,1288
69478316,16,709
5266,3404,33911
1409798,446,185810
9124,3574,56280
95126,522,181247
290493,366,4851
165308,14181,286293
23229,165,20857
27853,749,62322
18868393,1588,2964
100348910,17,19458
20543552,92,2909
5003556,704,63791
505749,607,15107
12669435,2102,32369
96163362,0,232
162889,1937,108200
74935744,4,654
31515,1998,81107
72015472,44,6936
313195,162,11968
67138,87,8882
6423583,20706,49902
40867,949,21136
91663568,5,187
2642086,325,4208
8346,20045,304942
98686215,1,62
1257105,30,12320
903687,75,1411
1367563,743,5595
18967339,1468,46520
71555983,1253,106254
3223866,4,18092
880202,62,385470
17329,327,18784
35473176,1,1485
5249377,134,2847
952788,1291,12421
2606446,975,5605
15413,5077,84569
3047890,278,31465
1001824,975,39825
75417342,14,1184
30497,537,5987
7673,4146,149651
3281403,3543,37277
59928,227,3749
11695207,267,4581
4028816,40,151
1371,44417,5798477
2978,3993,60600
84824199,3760,24238
54577,1450,63624
78374176,249,7420
3351354,119,1492
13275448,145,9037
9257961,114,2634
3029525,3780,113611
15264036,43,480
46717,4343,37636
166753,4427,179465
1603501,65,1996
10667,116737,10329287
43926,2323,23293
88874270,11,357
10169731,12,403
30086,15751,1106579
3509022,871,26602
88289095,2990,248589
5742,10417,202827
3330795,13,1626
1262640,558,4239
1284249,794,64534
23997,145,109058
92776,733,4003
2700663,6345,26993
6827920,47,423
1481176,22,7825
15191764,7348,429073
122771,6831,93831
1339873,51,582
19767,2882,49628
82443250,0,625
2832056,228,8701
7378,2588,390819
2763277,601,130267
38264,1474,31265
51707785,987,12706
5929518,282,16104
3584674,185,9554
93861227,1,194
145288,399,7963
48935,1271,21135
57100978,20,280
412872,553,18378
80862575,653,4319
76079151,36,439
851980,6563,34743
1282324,152,404214
9204176,233,12540
70523608,3,218
75557987,26,2956
8475150,1693,477820
78376151,5668,78968
9393,2810,37168
21503,1295,28838
25076,9768,31730
2644323,997,49042
792164,138,4662
65901242,575,2638
10514179,20,4613
19170,768,15325
23439,1260,12412
17259,724,8852
79327782,35,109
10766,629,14280
1947980,367,4545
15272712,107,1060
82318226,94,2204
5353,13524,97305
2784702,58,1259
9651354,2,13
33261162,11,987
80430974,16,210
80652554,16,1965
3724,19354,1309295
63165,805,15441
3462,4516,21959
98477653,12,79
7596343,22,4454
23793,2372,45051
7964412,33,799
85426897,7,1153
294502,61,50407
913665,1523,12527
577499,95,4071
28861,730,21901
276497,40,1521
20461724,30,7588
15217395,156,12858
804801,129,4423
12932,2769,53159
10410445,1653,25326
2774780,148,23436
165621,1245,38370
80249,127,18275
28409,1619,28343
10891527,16,766
3256,42262,106194
2107535,20,23725
903491,21,840
2037982,258,4897
30666065,20,128442
67089128,12,398
72060539,1,298
5005549,1034,71257
10940444,117,10180
11418434,2717,97534
64274685,144,65504
36879,1153,8426
437449,173,3578
11193721,38,1720
5060389,335,107027
101734794,1,100
89313880,5,72
1260561,758,27464
74336462,25,589
20279212,8,963
15290265,12,319
5257416,22,15162
1175330,87,5099
10523181,961,5458
232915,352,13740
13495,4776,19146
16211456,15,92
3209636,145,15812
407544,1157,18514
4389,8572,178208
3637701,1618,25434
48420,2874,7614
1007910,307,2697
15717973,45,1120
30065,910,41043
1337,25257,26255390
142933,92,5145
3669533,79,807
9392485,4272,85823
10608262,92,5446
3556203,15,2126
162807,5337,747920
37697,895,9329
1714,27886,1030065
29916,378,4259
13364,626,53305
1666908,41,26958
9144983,48,109
10043614,1184,80486
1115,112899,3532091
1394857,165,138872
132625,186,64590
163578,13190,299066
603134,1760,13862
64746547,278,2218
79919253,23,383
21219,1910,40804
99143990,1,80
22480,1881,19540
57672014,7,19
166905,18902,105878
41581,531,3279
546140,206,2303
61631,4758,26293
207927,705,11932
93264619,2,841
2268314,16,24754
9213,4101,87631
99362,1369,29081
3477170,2723,5477
3074211,26,5617
414097,25,627
40816749,14,1619
5147,10889,188769
10334169,824,37724
1891868,49,189
7410,8034,263226
1566268,632,3199
9331883,21,50395
2537426,4,3660
17246,166,91705
79965594,34,2037
912358,42,2725
114378,588,12038
22313360,24,19172
62599,104,3110
8578,6880,256340
8838419,18,707
7584148,27,1104
81930872,14,55
13038,5146,61630
134078,1170,15118
69681813,50,638
4075,35591,356912
11307040,21,25242
846953,53,5461
82135156,42,3242
53959,5197,34227
89973025,32,24508
162556,9601,198238
28977553,269,10514
16196509,1638,31484
542651,25,502
103407206,1,1
64504039,5,38
74535,75,2742
573197,654,14586
64752736,47,609
46708,144,90528
11794042,85,3067
5305550,231,4204
377086,80,6356
10420321,926,339003
1064013,11,11595
11468737,9,399
93121533,10,2641
39423,2206,126440
461310,245,28526
83485,130,1333
2079272,53,921
20477139,43,796
2749627,378,12172
1504,3827,51721
165330,1490,33084
829701,1286,59355
68941211,153,6088
68582692,410,5022
78397379,85,7496
16162690,316,9179
6648824,22,117
86364032,212,2249
5359633,20,695
56462368,159,23455
662171,74,7849
40745219,28295,646949
22141,1300,17768
2060251,10,202
16940,10771,223972
19025053,58,1514
165430,7499,254032
106409,260,6457
2206,10202,323709
4085,15511,588810
56464185,3989,10314
11760648,764,3649
5170,19827,636359
318785,14435,306690
91162367,2,86
80837939,39,3777
10353616,1917,3679
35465,420,7307
1703759,176,2545
2393170,142,9973
11129259,90,1893
4862162,2,8215
63587,2387,23255
25856,5154,64392
42096142,18,813
76621224,127,9470
15284509,22,372
51389,338,4380
50227,1899,87083
74635,60,28445
82885563,8,238
6806,7103,127243
80862166,42,5314
347401,52,1751
48171,2307,187158
33125878,132,49640
8413551,47,396
25261,362,15543
2991861,23,27906
1867321,3216,405124
3596915,9,414
32834,212,3396
95674718,7,281
3066118,374,9130
11267443,6,592
15260742,17,53
429411,506,4823
3734016,7,27
3496,3556,59881
892001,3600,188373
21058,410,34027
1614240,19587,828248
72102369,8,817
30291,6306,139749
36768365,591,8914
1637,44430,981308
23189,885,37446
30715926,12,274
75041012,75,54349
89949578,3,1742
4764296,39,225
1886875,24,12185
100747076,1,110
40671013,289,2685
1884851,2802,53668
1506196,242,4014
3621373,461,57211
47738,5675,26663
1828,57820,1049432
9495757,25,806
4890,8632,40656
66705,834,11439
4807270,7,108
58696,97,29058
991576,418,10976
696318,703,35824
77264419,3,330526
461365,2122,26446
42890,416,27350
117297,1930,19749
231383,1034,17554
94147981,3,23
65382685,37,2344
1388547,60,2734
11187415,31,22348
8882,1660,154288
164200,14179,175521
103099924,1,954
74989,862,19222
42944591,61,259
12434,7040,53769
4794621,2411,9752
7963,7399,182058
8454,7018,27782
36133310,4,164
1851642,18,58730
25039398,167,5096
52499398,7,28
570420,515,102978
62901,666,198144
2112537,165,10187
2134473,502,16526
68705462,484,17777
16203948,67,6699
2113831,2533,23852
64725439,5,689
3152520,275,17373
15179318,1270,223838
3998,34671,1550066
6504,16289,97661
861612,15,201
2853570,56,1323
39468,361,9618
10151384,1891,63660
56443154,3208,37103
16077860,65,22839
2475616,22068,88410
19565,6480,12856
447979,4782,78076
37542124,13,399
64611129,63,36015
163152,2456,35963
3014599,916,4708
12332,860,15293
6827,3828,65239
27837,15989,110409
556402,2970,28495
2415472,11,4604
91383228,3,296
156476,309,13423
6536381,180,477
14620904,114,13057
90590589,12,712
424952,799,22725
18556984,37,2720
16051926,51,1448
8196,2619,43050
23673,4758,52449
1732931,75,596
688540,131,11200
163250,2135,43605
5096142,58,1658
18648380,13,108
25046935,52,11698
26330938,46,1137
521789,2240,47055
2443,66472,1386792
1247487,1261,6291
2183493,54,3059
35472496,1254,43759
288365,1059,69923
53652428,42,136
22182707,0,5
68968231,239,3308
25304,1336,57066
100558087,1,51
58360388,13,139
4019128,19,151
15191763,464,24781
580619,4739,316495
11444024,8,124
16568,6391,40011
6464539,968,9596
996655,51,1602
2060617,38,15527
17473,4233,213976
19159422,53,884
262254,190,3658
44932,87,4838
2371,39817,1000889
59083605,2,12
10021,7169,164687
69234316,7392,76333
59034,53,7139
10261,1568,22088
85891,3128,17618
98806464,1178,1144
3807788,2379,15903
75727653,258,25504
75027,439,23597
16750,4939,350221
464988,2146,179475
18954974,1069,20343
16907,15035,82206
3704165,517,15484
166632,14350,432825
17758,4743,300465
27207753,111,529
64659281,26,1762
783257,1997,16266
162315,14642,1240926
141875,354,3227
14586483,4,1300
15022,918,29899
81660766,4,88
5191635,16,105060
35719183,32,5156
82766,5779,27529
27169861,2,24
962407,953,7445
3750699,2332,287338
31407868,9031,103825
31366,187,6591
5043408,12,1423
37540512,114,2238
64604791,116,5611
23912,2231,9276
17953,104,46382
705539,281,29174
80515234,2487,1904
3251634,35,161
5316737,669,17612
22330287,1305,61714
60749,449,5961
3498146,11,136
164585,807,11542
47843,2327,52775
5022,7491,33566
9223,2229,28531
165160,4810,174183
79947,375,2960
18276990,27,2884
80443442,186,3031
994191,89,3542
35520100,2039,19198
1695160,403,2781
27020,1168,20745
164133,6662,379686
5013850,378,181999
10267286,430,68589
3077431,7027,80502
63265,496,6952
1464,7880,116420
13904,3404,189639
10844000,60,168
981244,1562,48698
156559,186,12646
18913097,5,8331
8031,26640,211030
3283857,114,3327
8261108,383,3678
436931,6236,170640
6194,8468,51786
2122939,6962,43929
11178018,518,19418
8291584,154,2432
94130575,125,1296
1045198,207,1672
27192649,158,9804
27598,557,13886
15941587,190,670
10043727,106,2704
10448902,5,89
2703890,164,2769
126434,61,55203
67182516,239,4258
294125,485,47125
1233019,431,11319
1457702,13,12175
1344410,380,31014
4224,21063,131346
1276240,412,2481
6804,3716,56460
18041236,167,3519
2114711,20,28770
1739561,1745,154517
252938,625,12302
2722,14022,321376
1068,295191,4956942
16995,2199,58724
14658457,1361,71331
13395274,564,133842
833257,145,3823
943798,82,1282
19996,2517,46839
35513424,158,581775
104640,235,1267
42379403,14,11815
23130639,235,3771
68921127,176,10566
164834,11081,823721
2841474,140,2410
23375,7121,30028
10698880,1367,29735
11084085,6,7373
2802,14341,483670
35511970,35,1011
445686,31,17355
9219224,3,769
4729,7438,52117
41854,1116,32514
3235,42756,1765395
820978,104,2855
162533,5759,234791
78133768,206,9990
11364659,3,32
5870,13311,360893
28557,4298,159069
1063038,220,12369
3292101,1246,6872
232646,64,3931
2506872,294,25517
78994415,9,100
28945,476,30064
64592943,38,4633
25074734,144,37566
89814525,356,1229
83800,124,3220
19176577,2,134
88129,1155,17817
36872,2179,11172
164682,9230,279240
77006575,2234,23522
18058118,1234,36890
5900470,551,2540
49152032,1,817
70918322,43,5824
4728,11413,310608
25403,2288,88169
5097,6208,237454
6702,10850,208668
211129,32,20367
28180,891,48066
77769152,22,4260
71492578,14,4553
836345,14,3846
67185316,7,28
14467750,313,81381
65504002,4,3958
16196187,139,17319
100302,3149,108748
81546878,28,885
27244826,119,10559
12208,10572,56230
10117514,255,3883
53195,858,12604
31631,726,5287
2636265,67,1516
2995,18072,449479
2065679,18,2850
98561293,101,3651
5186,5492,40558
2820889,426,11245
96702,415,4627
30671576,78,2726
98615,30,6705
15248458,1,557
71726952,2228,28195
4701,6551,73370
389194,223,1478
54846,2559,43384
845956,226,15823
32758,2283,34819
10250840,2114,31044
37031064,152,2453
10542523,30,168
166680,8448,261872
17999504,111,4931
6614031,62,3165
102133,54,2875
17132,5055,67030
20016,1891,8917
259898,8145,133146
74149514,340,13947
30099,54,104425
33575,2177,37337
74016,2250,17840
34208,2566,33608
230282,6099,121026
3432,37645,282905
3607492,81,18777
2562128,718,112589
105066,1644,38056
24798162,9,1215
2424687,1795,17913
3112861,98,2296
2770554,1327,174420
53735,69,2450
1375100,52,1159
65024509,15,1509
2837417,423,109632
1202286,673,16973
13651,931,30042
1750310,1086,37373
76532383,27,16045
2468967,458,47597
479939,25,19083
1763396,257,23494
75641,90,7641
9034,2807,82017
94543,869,15554
2324727,76,194118
588372,17,542
31975,1515,345755
25152,310,278083
1133946,1940,76960
63171,1054,15464
1843038,4,12
20366006,982,8635
1769571,5660,319382
2214527,14,241
92615017,3,77
2340408,18,2266
18569867,2127,30852
89863746,0,197
150203,2181,49038
74848559,8,725
1499669,57,434
3788626,319,6728
9187,12879,94446
18281968,387,15024
477154,502,18645
449549,114,42483
10396016,2612,38523
15242404,23,15521
15649,1018,39100
2804734,4,86
256227,587,1298
13299,11068,1354450
28131629,87,1490
8471,1036,17188
153617,770,83246
85624099,11,4709
6919,1032,164654
4896,7537,81926
7933324,94,5800
10387848,8,3040
71400977,7,665
33278848,2,435
93271550,28,577
148736,115,2174
98657945,8,826
19559,1310,193467
1497977,4509,34542
165029,10711,71035
79886426,73,12690
79816265,173,51967
18117162,3416,16377
1688026,4229,1385764
71558134,5,7822
29686,164,140935
606385,520,6279
51732576,1,46
69067,508,10569
95718695,14,3471
3044821,48,2627
9694,1624,20511
26510546,2055,102366
73271,3681,33413
458381,2111,21027
28633768,10,150
1108764,388,5734
14628022,359,32311
73439844,14,1763
68168113,2099,17997
24793330,63,3410
2293270,44,6170
55266434,35,14
16162082,576,17937
5687867,62,769
1645141,6,450
81526150,46,12057
71882580,5,482
19138807,4,3875
155644,176,807
2587248,183,39876
16174187,65,4900
10298482,64,17793
70397516,160,52935
269675,2485,41288
2121,15331,152694
18326953,76,12046
13980882,74,2818
927284,251,32156
648924,2951,104302
9525112,6,117
1079114,83,7668
10597889,689,17465
383161,3480,24232
3155937,522,12721
438278,566,9580
28974324,19,3060
11555124,65,4238
94860226,1,118
10387626,14814,148512
2359322,118,27500
946811,7,244
93429452,0,1
4011273,10,68
11757079,10,64
213096,528,27113
41147,1310,14682
55175493,75,5111
13391879,90,46153
98823034,2,1183
27064184,15,235
65646554,187,32520
12727,20081,65246
3230428,123,5160
68463,736,13750
1496276,13,397
971890,353,18443
1557059,410,13083
3778671,220,14086
10874,519,18469
705528,838,17012
53052,681,14302
2248203,4413,81276
65004375,6,1344
7251,7294,68673
1184888,309,14403
3998479,173,52615
29531,3225,15389
39203,1195,11066
91431489,7,428
79870256,6,11
151656,496,9357
9280686,492,6745
403981,398,2999
1668011,43,5716
19072,2563,26532
3283701,1681,26062
306618,4676,56017
93136823,1405,28750
91592325,1,53
10778,6954,40422
2828,3095,311361
74580670,54,4085
2555454,1063,3061
88647776,1001,4817
2567371,360,13733
915584,65,687
163763,8630,321224
1612777,44,854
84705,656,17359
825052,387,23390
113100,6,2675
7318,11410,163425
44226,558,9283
10816367,10221,110326
57378,459,37922
5347110,6,5235
14050885,13,316
1002412,202,2326
7241507,54,776
163993,14516,613018
98625512,25,508
86753,150,2635
76502907,16,21164
60281,826,25544
2555069,744,61277
5153,743,17610
1477627,106,1953
444926,1042,12152
35548184,51,1454
543343,151,874
1886386,12,253
82080991,3,94
7973087,358,27235
11092,5360,42743
55055569,13,507
5266142,47,4502
3717084,24,745
6643819,171,3096
98994090,61,2081
11137683,86,293
118256,41,3426
965703,5,14415
5421971,77,583
112768,379,29981
602066,96,7664
81155120,18,13
82784440,27,285
2031597,755,43184
151910,1175,44808
20441,945,16802
35451963,322,10913
22295518,114,463
3776,9403,425046
11275,4301,31774
835663,638,20331
725809,1096,14912
6350,11865,288719
4985,4611,35574
33981,160,2999
49135,15297,61932
1342448,6032,162819
31230,1066,7814
6476,2244,28158
5472,18774,1241825
660103,92,3588
13574568,41,16655
16078,11114,189899
28766851,887,20411
683870,435,6103
14801697,3,29
16197876,26,17597
899339,5,9532
9467195,113,4733
18414432,52,2856
37505625,8,227
2097372,177,7706
18923058,2663,84786
31863,2377,58713
82681759,517,12729
11518312,95,10462
164525,3317,152792
4501,37172,384602
9313790,22,8428
94850267,47,180
27159667,27,691
10009808,31,1161
164906,4330,37234
16207210,4217,26073
3439,36441,1166374
59283,781,5222
13589,931,60728
46314,1163,10478
16552,3136,23100
78782083,2,404
1020702,356,3264
166065,2238,48640
3549,17880,1205843
162930,220,59706
15230571,36,3348
1361009,6,274
95761889,16,4328
5098,110634,4521012
3837152,117,44671
80416103,5,250
16248671,131,85150
16151744,74,336
716360,61,14057
3960,9472,220080
23462,1527,16323
27163792,26,1073
2440000,68,1255
9195529,248,7909
162985,4306,111482
31869,5969,31047
39189,292,44355
73833350,33,1430
1239084,79,699
82994914,3,386
101731451,0,133
162383,2657,48356
96490188,1472,29684
22292326,66,2190
23669,291,7124
2793759,113,2855
19267,251,61975
18755,2739,28701
33182924,1,11265
365597,144,5023
3263648,36,21946
8120,3598,184917
11354758,423,4624
2310543,14,804
30835,831,10361
512582,100,2058
14984,6972,77093
64941994,235,2527
8141,26895,977350
74506417,8,4399
27157459,3478,62568
5521,14807,488091
15075179,47,222
5687496,470,8075
22304809,173,18075
8698192,400,3823
145495,1912,20366
11063092,39,5666
3260,21455,411308
121711,2411,17790
126855,83,5296
60667,530,12534
19626,220,96450
303109,275,22115
68004430,11,121
52449,614,17631
54103838,1,590
462164,52,17831
763780,122,7726
165914,3576,23348
14631354,326,129148
2987778,49,519
2127,69018,470114
18380945,27,706
439201,101,5153
89148635,5,5
74728673,54,693
11174620,9475,90675
11169,8305,179442
99959840,5,216
2942820,101,23597
547225,178,5829
99160630,14,281
34627106,7,924
1138369,1127,24597
1214165,15,4284
3070868,62,846
6213,3863,72803
23740513,13,1147
10821931,16,428
