salary_id,job_id,max_salary,med_salary,min_salary,pay_period,currency,compensation_type
21043,3904959518,95000.0,,75000.0,YEARLY,USD,BASE_SALARY
21056,3901359073,304200.0,,158500.0,YEARLY,USD,BASE_SALARY
21075,3904932876,,20.0,,HOURLY,USD,BASE_SALARY
21079,3904955745,100000.0,,60000.0,YEARLY,USD,BASE_SALARY
21082,3904960051,100000.0,,70000.0,YEARLY,USD,BASE_SALARY
21084,3901359090,238600.0,,112000.0,YEARLY,USD,BASE_SALARY
21114,3904954892,70000.0,,60000.0,YEARLY,USD,BASE_SALARY
21118,3904963106,140000.0,,120000.0,YEARLY,USD,BASE_SALARY
21119,3901358049,,17.0,,HOURLY,USD,BASE_SALARY
21131,3901355755,238600.0,,112000.0,YEARLY,USD,BASE_SALARY
21171,3904964172,120000.0,,110000.0,YEARLY,USD,BASE_SALARY
21182,3904956890,67.0,,50.0,HOURLY,USD,BASE_SALARY
21199,3904963989,120000.0,,80000.0,YEARLY,USD,BASE_SALARY
21204,3904953961,95000.0,,80000.0,YEARLY,USD,BASE_SALARY
21220,3901356316,,17.0,,HOURLY,USD,BASE_SALARY
21227,3904919906,,16.0,,HOURLY,USD,BASE_SALARY
21228,3901360651,121300.0,,67400.0,YEARLY,USD,BASE_SALARY
21245,3904919918,,16.0,,HOURLY,USD,BASE_SALARY
21250,3904944755,80.0,,70.0,HOURLY,USD,BASE_SALARY
21251,3903450122,16.0,,15.0,HOURLY,USD,BASE_SALARY
21278,3904963105,80000.0,,75000.0,YEARLY,USD,BASE_SALARY
21285,3901360067,105000.0,,90000.0,YEARLY,USD,BASE_SALARY
21304,3901353291,62000.0,,41000.0,YEARLY,USD,BASE_SALARY
21314,3903456254,125000.0,,90000.0,YEARLY,USD,BASE_SALARY
21328,3904960054,110000.0,,75000.0,YEARLY,USD,BASE_SALARY
21360,3904946518,130000.0,,100000.0,YEARLY,USD,BASE_SALARY
21372,3903443694,75000.0,,70000.0,YEARLY,USD,BASE_SALARY
21373,3904946928,130000.0,,75000.0,YEARLY,USD,BASE_SALARY
21385,3901363309,,16.0,,HOURLY,USD,BASE_SALARY
21470,3901363975,,14.0,,HOURLY,USD,BASE_SALARY
21472,3904961035,70000.0,,60000.0,YEARLY,USD,BASE_SALARY
21480,3904934510,160000.0,,120000.0,YEARLY,USD,BASE_SALARY
21492,3901349671,85000.0,,70000.0,YEARLY,USD,BASE_SALARY
21497,3904964219,285800.0,,181600.0,YEARLY,USD,BASE_SALARY
21503,3904949982,35.0,,30.0,HOURLY,USD,BASE_SALARY
21512,3901359339,34.0,,20.0,HOURLY,USD,BASE_SALARY
21526,3904962411,45.0,,40.0,HOURLY,USD,BASE_SALARY
21529,3903442989,,55.0,,HOURLY,USD,BASE_SALARY
21545,3901354989,198600.0,,94300.0,YEARLY,USD,BASE_SALARY
21546,3901366303,,14.25,,HOURLY,USD,BASE_SALARY
21547,3901359105,282200.0,,133600.0,YEARLY,USD,BASE_SALARY
21559,3901357146,198600.0,,94300.0,YEARLY,USD,BASE_SALARY
21571,3904942916,,89.0,,HOURLY,USD,BASE_SALARY
21623,3904953969,100000.0,,90000.0,YEARLY,USD,BASE_SALARY
21630,3904956677,70000.0,,60000.0,YEARLY,USD,BASE_SALARY
21633,3904955740,60000.0,,55000.0,YEARLY,USD,BASE_SALARY
21666,3901371899,54.13,,27.02,HOURLY,USD,BASE_SALARY
21688,3901356087,148750.0,,35000.0,YEARLY,USD,BASE_SALARY
21698,3904972291,120000.0,,90000.0,YEARLY,USD,BASE_SALARY
21700,3901359077,238600.0,,112000.0,YEARLY,USD,BASE_SALARY
21721,3903459735,,32.0,,HOURLY,USD,BASE_SALARY
21739,3901373724,105000.0,,90000.0,YEARLY,USD,BASE_SALARY
21747,3903472123,50000.0,,40000.0,YEARLY,USD,BASE_SALARY
21754,3903458083,120000.0,,90000.0,YEARLY,USD,BASE_SALARY
21758,3903467825,52000.0,,41600.0,YEARLY,USD,BASE_SALARY
21790,3901367809,,15.0,,HOURLY,USD,BASE_SALARY
21798,3904958605,160000.0,,150000.0,YEARLY,USD,BASE_SALARY
21799,3904992817,15.0,,15.0,HOURLY,USD,BASE_SALARY
21800,3904956914,85000.0,,70000.0,YEARLY,USD,BASE_SALARY
21816,3904990921,17.0,,14.0,HOURLY,USD,BASE_SALARY
21824,3904936480,150000.0,,120000.0,YEARLY,USD,BASE_SALARY
21845,3901374633,110000.0,,100000.0,YEARLY,USD,BASE_SALARY
21864,3903442661,77400.0,,63300.0,YEARLY,USD,BASE_SALARY
21889,3904951192,33.28,,22.18,HOURLY,USD,BASE_SALARY
21895,3901355773,238600.0,,112000.0,YEARLY,USD,BASE_SALARY
21896,3903459738,,32.0,,HOURLY,USD,BASE_SALARY
21897,3903471066,65000.0,,50000.0,YEARLY,USD,BASE_SALARY
21902,3904935868,,20.0,,HOURLY,USD,BASE_SALARY
21915,3903473078,100000.0,,85000.0,YEARLY,USD,BASE_SALARY
21924,3904955430,190000.0,,150000.0,YEARLY,USD,BASE_SALARY
21925,3903467751,110000.0,,95000.0,YEARLY,USD,BASE_SALARY
21935,3901373436,90000.0,,80000.0,YEARLY,USD,BASE_SALARY
21952,3903475342,220000.0,,96600.0,YEARLY,USD,BASE_SALARY
21968,3904965546,32.0,,28.0,HOURLY,USD,BASE_SALARY
21969,3904924238,,16.0,,HOURLY,USD,BASE_SALARY
21970,3903457121,125000.0,,85000.0,YEARLY,USD,BASE_SALARY
21975,3904961043,85000.0,,60000.0,YEARLY,USD,BASE_SALARY
21989,3903469500,75000.0,,65000.0,YEARLY,USD,BASE_SALARY
21992,3901355785,282200.0,,133600.0,YEARLY,USD,BASE_SALARY
21993,3904989446,,14.0,,HOURLY,USD,BASE_SALARY
22012,3901353971,282200.0,,133600.0,YEARLY,USD,BASE_SALARY
22015,3901363979,,14.0,,HOURLY,USD,BASE_SALARY
22018,3901358106,213200.0,,101200.0,YEARLY,USD,BASE_SALARY
22052,3904958608,85000.0,,80000.0,YEARLY,USD,BASE_SALARY
22075,3904986420,21593.0,,15600.0,HOURLY,USD,BASE_SALARY
22078,3904993564,14.0,,14.0,HOURLY,USD,BASE_SALARY
22093,3904961029,100000.0,,85000.0,YEARLY,USD,BASE_SALARY
22096,3901359052,,20.0,,HOURLY,USD,BASE_SALARY
22098,3904967232,45.0,,40.0,HOURLY,USD,BASE_SALARY
22101,3904999459,24.0,,18.0,HOURLY,USD,BASE_SALARY
22106,3903470888,172000.0,,75600.0,YEARLY,USD,BASE_SALARY
22108,3901367090,26.0,,14.0,HOURLY,USD,BASE_SALARY
22119,3903470956,,17.0,,HOURLY,USD,BASE_SALARY
22132,3903477052,,17.0,,HOURLY,USD,BASE_SALARY
22145,3901352221,50.0,,40.0,HOURLY,USD,BASE_SALARY
22158,3904982898,21593.0,,15600.0,HOURLY,USD,BASE_SALARY
22160,3903473566,220000.0,,96600.0,YEARLY,USD,BASE_SALARY
22176,3903477001,106000.0,,51600.0,YEARLY,USD,BASE_SALARY
22179,3904957372,150000.0,,100000.0,YEARLY,USD,BASE_SALARY
22180,3905203024,24.0,,18.0,HOURLY,USD,BASE_SALARY
22184,3901379182,30.0,,30.0,HOURLY,USD,BASE_SALARY
22185,3903467172,200000.0,,170000.0,YEARLY,USD,BASE_SALARY
22187,3904983898,251000.0,,177000.0,YEARLY,USD,BASE_SALARY
22191,3904981984,251000.0,,177000.0,YEARLY,USD,BASE_SALARY
22208,3904992821,16.0,,16.0,HOURLY,USD,BASE_SALARY
22210,3901359107,282200.0,,133600.0,YEARLY,USD,BASE_SALARY
22212,3903451999,125000.0,,85000.0,YEARLY,USD,BASE_SALARY
22222,3903472676,,17.0,,HOURLY,USD,BASE_SALARY
22239,3905207044,,20.0,,HOURLY,USD,BASE_SALARY
22240,3903473564,193000.0,,84600.0,YEARLY,USD,BASE_SALARY
22245,3905200122,125000.0,,95000.0,YEARLY,USD,BASE_SALARY
22247,3904950385,,16.0,,HOURLY,USD,BASE_SALARY
22255,3905210366,190000.0,,140000.0,YEARLY,USD,BASE_SALARY
22258,3903472117,50000.0,,47000.0,YEARLY,USD,BASE_SALARY
22266,3904973140,150000.0,,100000.0,YEARLY,USD,BASE_SALARY
22280,3901372740,105000.0,,90000.0,YEARLY,USD,BASE_SALARY
22288,3903470970,,17.0,,HOURLY,USD,BASE_SALARY
22294,3901359088,238600.0,,112000.0,YEARLY,USD,BASE_SALARY
22318,3905212329,180000.0,,130000.0,YEARLY,USD,BASE_SALARY
22320,3904997136,16.0,,16.0,HOURLY,USD,BASE_SALARY
22336,3901370655,,15.0,,HOURLY,USD,BASE_SALARY
22359,3901375294,65000.0,,40000.0,YEARLY,USD,BASE_SALARY
22372,3905210263,90000.0,,20000.0,YEARLY,USD,BASE_SALARY
22377,3904989535,20.0,,16.0,HOURLY,USD,BASE_SALARY
22388,3905207500,90000.0,,20000.0,YEARLY,USD,BASE_SALARY
22399,3904956683,110000.0,,90000.0,YEARLY,USD,BASE_SALARY
22406,3903472113,130000.0,,120000.0,YEARLY,USD,BASE_SALARY
22412,3905209261,90000.0,,20000.0,YEARLY,USD,BASE_SALARY
22417,3901360027,105000.0,,90000.0,YEARLY,USD,BASE_SALARY
22426,3904922792,17.0,,16.0,HOURLY,USD,BASE_SALARY
22450,3901353945,238600.0,,82024.0,YEARLY,USD,BASE_SALARY
22464,3903472105,41600.0,,37440.0,YEARLY,USD,BASE_SALARY
22469,3901358097,282200.0,,133600.0,YEARLY,USD,BASE_SALARY
22475,3903470281,400000.0,,146000.0,YEARLY,USD,BASE_SALARY
22480,3903466954,60000.0,,50000.0,YEARLY,USD,BASE_SALARY
22495,3905204925,190000.0,,140000.0,YEARLY,USD,BASE_SALARY
22507,3903453927,140000.0,,95000.0,YEARLY,USD,BASE_SALARY
22512,3904943785,80.0,,70.0,HOURLY,USD,BASE_SALARY
22513,3901372033,,15.0,,HOURLY,USD,BASE_SALARY
22519,3901381036,80000.0,,60000.0,YEARLY,USD,BASE_SALARY
22522,3903446462,,30.0,,HOURLY,USD,BASE_SALARY
22524,3905205996,180000.0,,130000.0,YEARLY,USD,BASE_SALARY
22531,3904921581,,13.0,,HOURLY,USD,BASE_SALARY
22533,3905204776,90000.0,,20000.0,YEARLY,USD,BASE_SALARY
22554,3905206515,90000.0,,20000.0,YEARLY,USD,BASE_SALARY
22572,3905206312,145300.0,,72700.0,YEARLY,USD,BASE_SALARY
22573,3903470964,,17.0,,HOURLY,USD,BASE_SALARY
22574,3903471176,211000.0,,142000.0,YEARLY,USD,BASE_SALARY
22585,3904990919,16.0,,16.0,HOURLY,USD,BASE_SALARY
22590,3903473081,70000.0,,60000.0,YEARLY,USD,BASE_SALARY
22593,3903475394,284000.0,,189000.0,YEARLY,USD,BASE_SALARY
22594,3904992206,29.06,,19.02,HOURLY,USD,BASE_SALARY
22612,3903467826,60000.0,,45000.0,YEARLY,USD,BASE_SALARY
22614,3903467926,70000.0,,60000.0,YEARLY,USD,BASE_SALARY
22619,3905207502,90000.0,,20000.0,YEARLY,USD,BASE_SALARY
22626,3904931215,60.0,,60.0,HOURLY,USD,BASE_SALARY
22637,3901365427,,15.0,,HOURLY,USD,BASE_SALARY
22642,3905206970,600000.0,,5000.0,YEARLY,USD,BASE_SALARY
22671,3903473444,,2351.0,,MONTHLY,USD,BASE_SALARY
22691,3905202982,90000.0,,20000.0,YEARLY,USD,BASE_SALARY
22695,3905205601,190000.0,,140000.0,YEARLY,USD,BASE_SALARY
22698,3901367808,,15.0,,HOURLY,USD,BASE_SALARY
22710,3905206510,90000.0,,20000.0,YEARLY,USD,BASE_SALARY
22711,3905205687,200000.0,,70000.0,YEARLY,USD,BASE_SALARY
22713,3903472584,193000.0,,84600.0,YEARLY,USD,BASE_SALARY
22731,3904926239,,16.0,,HOURLY,USD,BASE_SALARY
22735,3903470881,220000.0,,96600.0,YEARLY,USD,BASE_SALARY
22770,3901375322,105000.0,,90000.0,YEARLY,USD,BASE_SALARY
22775,3903470969,,17.0,,HOURLY,USD,BASE_SALARY
22778,3905211517,600000.0,,5000.0,YEARLY,USD,BASE_SALARY
22807,3904992818,18.0,,18.0,HOURLY,USD,BASE_SALARY
22821,3903466949,60000.0,,45000.0,YEARLY,USD,BASE_SALARY
22831,3904983897,251000.0,,177000.0,YEARLY,USD,BASE_SALARY
22833,3904989497,29.06,,19.02,HOURLY,USD,BASE_SALARY
22841,3901356353,238600.0,,112000.0,YEARLY,USD,BASE_SALARY
22870,3905216390,190000.0,,150000.0,YEARLY,USD,BASE_SALARY
22888,3901373620,100000.0,,80000.0,YEARLY,USD,BASE_SALARY
22904,3904957367,130000.0,,110000.0,YEARLY,USD,BASE_SALARY
22905,3903476137,,24.5,,HOURLY,USD,BASE_SALARY
22906,3903470508,60000.0,,45000.0,YEARLY,USD,BASE_SALARY
22916,3904954846,190000.0,,150000.0,YEARLY,USD,BASE_SALARY
22924,3905216347,190000.0,,150000.0,YEARLY,USD,BASE_SALARY
22943,3901375166,178200.0,,74800.0,YEARLY,USD,BASE_SALARY
22956,3905215087,600000.0,,5000.0,YEARLY,USD,BASE_SALARY
22960,3903466044,160000.0,,105000.0,YEARLY,USD,BASE_SALARY
22962,3905211365,180000.0,,130000.0,YEARLY,USD,BASE_SALARY
22972,3905209271,90000.0,,20000.0,YEARLY,USD,BASE_SALARY
22974,3903458266,140000.0,,120000.0,YEARLY,USD,BASE_SALARY
22987,3903475435,,17.0,,HOURLY,USD,BASE_SALARY
22992,3905219424,600000.0,,5000.0,YEARLY,USD,BASE_SALARY
22999,3903474504,,17.0,,HOURLY,USD,BASE_SALARY
23008,3905210259,90000.0,,20000.0,YEARLY,USD,BASE_SALARY
23022,3905205585,90000.0,,20000.0,YEARLY,USD,BASE_SALARY
23028,3904946909,120000.0,,90000.0,YEARLY,USD,BASE_SALARY
23030,3901393118,55.0,,45.0,HOURLY,USD,BASE_SALARY
23032,3905210260,90000.0,,20000.0,YEARLY,USD,BASE_SALARY
23034,3903475813,150000.0,,125000.0,YEARLY,USD,BASE_SALARY
23074,3905204774,90000.0,,20000.0,YEARLY,USD,BASE_SALARY
23082,3901360598,,16.0,,HOURLY,USD,BASE_SALARY
23093,3905210253,90000.0,,20000.0,YEARLY,USD,BASE_SALARY
23096,3905202655,,18.0,,HOURLY,USD,BASE_SALARY
23124,3903467798,90000.0,,80000.0,YEARLY,USD,BASE_SALARY
23131,3903474101,337000.0,,237000.0,YEARLY,USD,BASE_SALARY
23135,3901355764,213200.0,,112200.0,YEARLY,USD,BASE_SALARY
23148,3903439939,77400.0,,63300.0,YEARLY,USD,BASE_SALARY
23159,3903473097,75000.0,,70000.0,YEARLY,USD,BASE_SALARY
23160,3904995350,16.0,,16.0,HOURLY,USD,BASE_SALARY
23163,3905203764,190000.0,,140000.0,YEARLY,USD,BASE_SALARY
23174,3905217206,190000.0,,150000.0,YEARLY,USD,BASE_SALARY
23181,3905208189,190000.0,,140000.0,YEARLY,USD,BASE_SALARY
23184,3903467831,60000.0,,50000.0,YEARLY,USD,BASE_SALARY
23196,3903457175,35.0,,30.0,HOURLY,USD,BASE_SALARY
23214,3901373852,140000.0,,120000.0,YEARLY,USD,BASE_SALARY
23234,3904987640,23.0,,17.25,HOURLY,USD,BASE_SALARY
23251,3905203890,190000.0,,140000.0,YEARLY,USD,BASE_SALARY
23256,3903446074,100000.0,,85000.0,YEARLY,USD,BASE_SALARY
23260,3904991871,14.0,,14.0,HOURLY,USD,BASE_SALARY
23270,3905204393,55.0,,40.0,HOURLY,USD,BASE_SALARY
23272,3904960055,80000.0,,65000.0,YEARLY,USD,BASE_SALARY
23285,3901372480,105000.0,,90000.0,YEARLY,USD,BASE_SALARY
23290,3903477057,,17.0,,HOURLY,USD,BASE_SALARY
23295,3903451525,200000.0,,175000.0,YEARLY,USD,BASE_SALARY
23322,3901355730,110000.0,,100000.0,YEARLY,USD,BASE_SALARY
23331,3904929305,60.0,,60.0,HOURLY,USD,BASE_SALARY
23342,3901374658,62000.0,,41000.0,YEARLY,USD,BASE_SALARY
23353,3903475348,220000.0,,96600.0,YEARLY,USD,BASE_SALARY
23375,3905216044,180000.0,,130000.0,YEARLY,USD,BASE_SALARY
23392,3903471590,250000.0,,110000.0,YEARLY,USD,BASE_SALARY
23410,3904998625,18.0,,16.0,HOURLY,USD,BASE_SALARY
23411,3905206519,90000.0,,20000.0,YEARLY,USD,BASE_SALARY
23417,3905203743,200200.0,,92500.0,YEARLY,USD,BASE_SALARY
23419,3904983855,21593.0,,15600.0,HOURLY,USD,BASE_SALARY
23444,3903471587,193000.0,,84600.0,YEARLY,USD,BASE_SALARY
23460,3905206522,90000.0,,20000.0,YEARLY,USD,BASE_SALARY
23464,3905209267,90000.0,,20000.0,YEARLY,USD,BASE_SALARY
23496,3903474859,156290.0,,81770.0,YEARLY,USD,BASE_SALARY
23508,3903476607,85000.0,,35000.0,YEARLY,USD,BASE_SALARY
23562,3904995351,16.0,,16.0,HOURLY,USD,BASE_SALARY
23566,3903470963,,24.5,,HOURLY,USD,BASE_SALARY
23569,3905208276,90000.0,,20000.0,YEARLY,USD,BASE_SALARY
23586,3905209346,200000.0,,70000.0,YEARLY,USD,BASE_SALARY
23595,3903474864,230400.0,,120550.0,YEARLY,USD,BASE_SALARY
23604,3903474445,193000.0,,84600.0,YEARLY,USD,BASE_SALARY
23613,3901371785,39.0,,31.0,HOURLY,USD,BASE_SALARY
23643,3901367056,26.0,,14.0,HOURLY,USD,BASE_SALARY
23655,3903472667,,16.5,,HOURLY,USD,BASE_SALARY
23663,3903474866,189530.0,,99160.0,YEARLY,USD,BASE_SALARY
23673,3903465982,130000.0,,100000.0,YEARLY,USD,BASE_SALARY
23683,3901390161,130000.0,,100000.0,YEARLY,USD,BASE_SALARY
23692,3905211065,200000.0,,70000.0,YEARLY,USD,BASE_SALARY
23718,3903478272,189530.0,,99160.0,YEARLY,USD,BASE_SALARY
23726,3905218005,190000.0,,150000.0,YEARLY,USD,BASE_SALARY
23727,3079304796,190000.0,,150000.0,YEARLY,USD,BASE_SALARY
23728,3904991103,,17.0,,HOURLY,USD,BASE_SALARY
23740,3905212607,150000.0,,125000.0,YEARLY,USD,BASE_SALARY
23759,3904993563,17.0,,17.0,HOURLY,USD,BASE_SALARY
23771,3903466966,70000.0,,65000.0,YEARLY,USD,BASE_SALARY
23793,3905205217,,20.0,,HOURLY,USD,BASE_SALARY
23794,3905202981,90000.0,,20000.0,YEARLY,USD,BASE_SALARY
23808,3903476062,193000.0,,84600.0,YEARLY,USD,BASE_SALARY
23809,3905221114,600000.0,,5000.0,YEARLY,USD,BASE_SALARY
23829,3904994512,14.0,,14.0,HOURLY,USD,BASE_SALARY
23830,3901378764,90000.0,,75000.0,YEARLY,USD,BASE_SALARY
23838,3901354974,,20.0,,HOURLY,USD,BASE_SALARY
23850,3903476133,,16.5,,HOURLY,USD,BASE_SALARY
23875,3901387907,140000.0,,120000.0,YEARLY,USD,BASE_SALARY
23877,3901376265,90000.0,,63150.0,YEARLY,USD,BASE_SALARY
23887,3901394372,62000.0,,41000.0,YEARLY,USD,BASE_SALARY
23895,3903470916,,2351.0,,MONTHLY,USD,BASE_SALARY
23896,3905209035,190000.0,,140000.0,YEARLY,USD,BASE_SALARY
23914,3904955741,125000.0,,110000.0,YEARLY,USD,BASE_SALARY
23916,3903474497,,16.5,,HOURLY,USD,BASE_SALARY
23941,3903472995,141830.0,,74210.0,YEARLY,USD,BASE_SALARY
23945,3903470890,137000.0,,60400.0,YEARLY,USD,BASE_SALARY
23951,3903471642,,24.5,,HOURLY,USD,BASE_SALARY
23952,3903470391,75000.0,,65000.0,YEARLY,USD,BASE_SALARY
23957,3901355769,282200.0,,112000.0,YEARLY,USD,BASE_SALARY
23959,3905202640,,20.0,,HOURLY,USD,BASE_SALARY
23964,3905203023,24.0,,18.0,HOURLY,USD,BASE_SALARY
23988,3903467858,55000.0,,50000.0,YEARLY,USD,BASE_SALARY
23993,3905203927,90000.0,,20000.0,YEARLY,USD,BASE_SALARY
24015,3903465413,200000.0,,170000.0,YEARLY,USD,BASE_SALARY
24016,3905204777,90000.0,,20000.0,YEARLY,USD,BASE_SALARY
24030,3903474507,,17.0,,HOURLY,USD,BASE_SALARY
24049,3903477414,208580.0,,109130.0,YEARLY,USD,BASE_SALARY
24056,3901391339,80000.0,,70000.0,YEARLY,USD,BASE_SALARY
24061,3904958925,60000.0,,55000.0,YEARLY,USD,BASE_SALARY
24064,3905202571,,17.0,,HOURLY,USD,BASE_SALARY
24085,3905205296,190000.0,,140000.0,YEARLY,USD,BASE_SALARY
24095,3905209792,600000.0,,5000.0,YEARLY,USD,BASE_SALARY
24100,3903471116,60000.0,,55000.0,YEARLY,USD,BASE_SALARY
24103,3905205675,200000.0,,70000.0,YEARLY,USD,BASE_SALARY
24106,3903469482,105000.0,,90000.0,YEARLY,USD,BASE_SALARY
24114,3901371892,54.13,,27.02,HOURLY,USD,BASE_SALARY
24118,3904995902,20.0,,16.0,HOURLY,USD,BASE_SALARY
24119,3901390119,150000.0,,130000.0,YEARLY,USD,BASE_SALARY
24162,3901374241,105000.0,,90000.0,YEARLY,USD,BASE_SALARY
24184,3903467898,211000.0,,142000.0,YEARLY,USD,BASE_SALARY
24193,3903477400,189530.0,,99160.0,YEARLY,USD,BASE_SALARY
24204,3904957390,100000.0,,70000.0,YEARLY,USD,BASE_SALARY
24225,3903473568,154000.0,,67700.0,YEARLY,USD,BASE_SALARY
24229,3901391347,62000.0,,41000.0,YEARLY,USD,BASE_SALARY
24237,3901393149,,225000.0,,YEARLY,USD,BASE_SALARY
24271,3903460504,,32.0,,HOURLY,USD,BASE_SALARY
24285,3905223197,600000.0,,5000.0,YEARLY,USD,BASE_SALARY
24286,3901390552,40.0,,35.0,HOURLY,USD,BASE_SALARY
24310,3905202106,24.0,,18.0,HOURLY,USD,BASE_SALARY
24330,3905208277,90000.0,,20000.0,YEARLY,USD,BASE_SALARY
24355,3901376643,,125000.0,,YEARLY,USD,BASE_SALARY
24363,3905212021,21.66,,16.67,HOURLY,USD,BASE_SALARY
24371,3901390707,140000.0,,120000.0,YEARLY,USD,BASE_SALARY
24377,3903455295,125000.0,,85000.0,YEARLY,USD,BASE_SALARY
24384,3904953966,130000.0,,120000.0,YEARLY,USD,BASE_SALARY
24390,3905220175,600000.0,,5000.0,YEARLY,USD,BASE_SALARY
24399,3901395241,65000.0,,40000.0,YEARLY,USD,BASE_SALARY
24401,3901388925,70.0,,68.24,HOURLY,USD,BASE_SALARY
24413,3905206518,90000.0,,20000.0,YEARLY,USD,BASE_SALARY
24418,3905204780,90000.0,,20000.0,YEARLY,USD,BASE_SALARY
24419,3904992013,50000.0,,30000.0,YEARLY,USD,BASE_SALARY
24437,3901389364,65.0,,55.0,HOURLY,USD,BASE_SALARY
24441,3903444392,77400.0,,63300.0,YEARLY,USD,BASE_SALARY
24451,3901388456,100000.0,,100000.0,YEARLY,USD,BASE_SALARY
24463,3903478291,189530.0,,99160.0,YEARLY,USD,BASE_SALARY
24468,3904999147,125000.0,,95000.0,YEARLY,USD,BASE_SALARY
24485,3901390286,62000.0,,41000.0,YEARLY,USD,BASE_SALARY
24488,3901395456,125000.0,,100000.0,YEARLY,USD,BASE_SALARY
24509,3903472678,,17.0,,HOURLY,USD,BASE_SALARY
24513,3904936435,160000.0,,120000.0,YEARLY,USD,BASE_SALARY
24514,3905200393,20.0,,16.0,HOURLY,USD,BASE_SALARY
24528,3905210257,90000.0,,20000.0,YEARLY,USD,BASE_SALARY
24552,3904992033,50000.0,,30000.0,YEARLY,USD,BASE_SALARY
24569,3904924614,160000.0,,120000.0,YEARLY,USD,BASE_SALARY
24572,3905217087,138900.0,,76900.0,YEARLY,USD,BASE_SALARY
24583,3904949114,130000.0,,100000.0,YEARLY,USD,BASE_SALARY
24585,3905218822,54000.0,,50000.0,YEARLY,USD,BASE_SALARY
24603,3903458081,90000.0,,70000.0,YEARLY,USD,BASE_SALARY
24604,3905206516,90000.0,,20000.0,YEARLY,USD,BASE_SALARY
24636,3904926896,60.0,,60.0,HOURLY,USD,BASE_SALARY
24652,3903474501,,17.0,,HOURLY,USD,BASE_SALARY
24656,3904957063,190000.0,,150000.0,YEARLY,USD,BASE_SALARY
24674,3904985591,21593.0,,15600.0,HOURLY,USD,BASE_SALARY
24681,3903473029,75000.0,,60000.0,YEARLY,USD,BASE_SALARY
24687,3903481011,80000.0,,65000.0,YEARLY,USD,BASE_SALARY
24691,3905204775,90000.0,,20000.0,YEARLY,USD,BASE_SALARY
24711,3903492151,60000.0,,45000.0,YEARLY,USD,BASE_SALARY
24712,3903475759,208580.0,,109130.0,YEARLY,USD,BASE_SALARY
24723,3901374751,23.0,,20.0,HOURLY,USD,BASE_SALARY
24724,3904996724,18.0,,16.0,HOURLY,USD,BASE_SALARY
24725,3905201810,,20.0,,HOURLY,USD,BASE_SALARY
24729,3901377522,62000.0,,41000.0,YEARLY,USD,BASE_SALARY
24743,3905202546,,20.0,,HOURLY,USD,BASE_SALARY
24750,3901365431,,15.0,,HOURLY,USD,BASE_SALARY
24756,3901393675,70.0,,68.24,HOURLY,USD,BASE_SALARY
24767,3904998088,17.0,,17.0,HOURLY,USD,BASE_SALARY
24787,3901389911,35.0,,35.0,HOURLY,USD,BASE_SALARY
24795,3904961038,150000.0,,90000.0,YEARLY,USD,BASE_SALARY
24813,3903480901,85000.0,,65000.0,YEARLY,USD,BASE_SALARY
24815,3903456590,140000.0,,120000.0,YEARLY,USD,BASE_SALARY
24821,3903474304,140000.0,,120000.0,YEARLY,USD,BASE_SALARY
24834,3904993008,50.0,,36.0,HOURLY,USD,BASE_SALARY
24840,3905210796,600000.0,,5000.0,YEARLY,USD,BASE_SALARY
24853,3904939910,130000.0,,100000.0,YEARLY,USD,BASE_SALARY
24873,3905216295,43.0,,28.0,HOURLY,USD,BASE_SALARY
24878,3905241197,54000.0,,50000.0,YEARLY,USD,BASE_SALARY
24881,3904925724,29.38,,18.37,HOURLY,USD,BASE_SALARY
24884,3903484938,220200.0,,118400.0,YEARLY,USD,BASE_SALARY
24888,3905206115,,20.0,,HOURLY,USD,BASE_SALARY
24892,3903495100,85000.0,,78000.0,YEARLY,USD,BASE_SALARY
24920,3903480131,155880.0,,103920.0,YEARLY,USD,BASE_SALARY
24921,3905208321,600000.0,,5000.0,YEARLY,USD,BASE_SALARY
24934,3901906170,25.0,,23.0,HOURLY,USD,BASE_SALARY
24940,3903484926,223600.0,,115000.0,YEARLY,USD,BASE_SALARY
24948,3901392818,,17.0,,HOURLY,USD,BASE_SALARY
24949,3901372813,25.0,,21.0,HOURLY,USD,BASE_SALARY
24966,3904985770,20.0,,18.0,HOURLY,USD,BASE_SALARY
25009,3903490214,223600.0,,115000.0,YEARLY,USD,BASE_SALARY
25022,3901397503,75.0,,65.0,HOURLY,USD,BASE_SALARY
25050,3901390421,65000.0,,40000.0,YEARLY,USD,BASE_SALARY
25077,3901399613,60.0,,45.0,HOURLY,USD,BASE_SALARY
25121,3901926244,90000.0,,80000.0,YEARLY,USD,BASE_SALARY
25134,3903469627,239000.0,,159000.0,YEARLY,USD,BASE_SALARY
25197,3901916779,60.0,,55.0,HOURLY,USD,BASE_SALARY
25272,3901938121,110000.0,,90000.0,YEARLY,USD,BASE_SALARY
25287,3901922193,,20.0,,HOURLY,USD,BASE_SALARY
25305,3901922515,20.0,,18.0,HOURLY,USD,BASE_SALARY
25310,3901924658,,20.0,,HOURLY,USD,BASE_SALARY
25342,3901935955,50.0,,45.0,HOURLY,USD,BASE_SALARY
25355,3901941009,600000.0,,5000.0,YEARLY,USD,BASE_SALARY
25358,3901939080,30.0,,25.0,YEARLY,USD,BASE_SALARY
